Student_ID,Total_Classes,Attended,Attendance_Percentage,Status,Dropout_Risk,Feedback,Sentiment
S05631,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S05632,33.0,23.0,69.6969696969697,Shortage,Medium Risk,,
S05633,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S05634,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S05635,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S05636,36.0,26.0,72.22222222222221,Shortage,Medium Risk,,
S05637,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S05638,25.0,17.0,68.0,Shortage,Medium Risk,,
S05639,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S05640,29.0,23.0,79.3103448275862,Safe,Low Risk,,
S05641,20.0,12.0,60.0,Shortage,Medium Risk,,
S05642,27.0,20.0,74.07407407407408,Shortage,Medium Risk,,
S05643,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S05644,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S05645,43.0,28.0,65.11627906976744,Shortage,Medium Risk,,
S05646,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S05647,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
S05648,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S05649,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S05650,21.0,12.0,57.14285714285714,Shortage,Medium Risk,,
S05651,25.0,17.0,68.0,Shortage,Medium Risk,,
S05652,39.0,22.0,56.41025641025641,Shortage,Medium Risk,,
S05653,36.0,22.0,61.11111111111112,Shortage,Medium Risk,,
S05654,27.0,22.0,81.48148148148148,Safe,Low Risk,,
S05655,25.0,17.0,68.0,Shortage,Medium Risk,,
S05656,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S05657,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S05658,32.0,17.0,53.125,Shortage,Medium Risk,,
S05659,33.0,18.0,54.54545454545454,Shortage,Medium Risk,,
S05660,29.0,22.0,75.86206896551724,Safe,Low Risk,,
S05661,32.0,19.0,59.375,Shortage,Medium Risk,,
S05662,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S05663,36.0,24.0,66.66666666666666,Shortage,Medium Risk,,
S05664,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S05665,31.0,23.0,74.19354838709677,Shortage,Medium Risk,,
S05666,28.0,20.0,71.42857142857143,Shortage,Medium Risk,,
S05667,29.0,22.0,75.86206896551724,Safe,Low Risk,,
S05668,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S05669,25.0,15.0,60.0,Shortage,Medium Risk,,
S05670,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S05671,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S05672,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S05673,28.0,21.0,75.0,Safe,Low Risk,,
S05674,32.0,21.0,65.625,Shortage,Medium Risk,,
S05675,32.0,15.0,46.875,Shortage,High Risk,,
S05676,24.0,8.0,33.33333333333333,Shortage,High Risk,,
S05677,26.0,19.0,73.07692307692307,Shortage,Medium Risk,,
S05678,33.0,17.0,51.51515151515152,Shortage,Medium Risk,,
S05679,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S05680,20.0,11.0,55.00000000000001,Shortage,Medium Risk,,
S05681,25.0,21.0,84.0,Safe,Low Risk,,
S05682,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05683,48.0,28.0,58.333333333333336,Shortage,Medium Risk,,
S05684,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S05685,28.0,14.0,50.0,Shortage,Medium Risk,,
S05686,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S05687,50.0,29.0,57.99999999999999,Shortage,Medium Risk,,
S05688,34.0,17.0,50.0,Shortage,Medium Risk,,
S05689,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S05690,31.0,22.0,70.96774193548387,Shortage,Medium Risk,,
S05691,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S05692,41.0,23.0,56.09756097560976,Shortage,Medium Risk,,
S05693,27.0,13.0,48.14814814814815,Shortage,High Risk,,
S05694,20.0,10.0,50.0,Shortage,Medium Risk,,
S05695,41.0,23.0,56.09756097560976,Shortage,Medium Risk,,
S05696,25.0,15.0,60.0,Shortage,Medium Risk,,
S05697,33.0,16.0,48.48484848484848,Shortage,High Risk,,
S05698,41.0,25.0,60.97560975609756,Shortage,Medium Risk,,
S05699,34.0,25.0,73.52941176470588,Shortage,Medium Risk,,
S05700,22.0,13.0,59.09090909090909,Shortage,Medium Risk,,
S05701,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S05702,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S05703,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S05704,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S05705,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S05706,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S05707,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S05708,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S05709,39.0,23.0,58.97435897435898,Shortage,Medium Risk,,
S05710,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S05711,22.0,11.0,50.0,Shortage,Medium Risk,,
S05712,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05713,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S05714,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S05715,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05716,17.0,13.0,76.47058823529412,Safe,Low Risk,,
S05717,25.0,18.0,72.0,Shortage,Medium Risk,,
S05718,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05719,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S05720,27.0,20.0,74.07407407407408,Shortage,Medium Risk,,
S05721,25.0,16.0,64.0,Shortage,Medium Risk,,
S05722,20.0,9.0,45.0,Shortage,High Risk,,
S05723,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S05724,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S05725,32.0,20.0,62.5,Shortage,Medium Risk,,
S05726,22.0,18.0,81.81818181818183,Safe,Low Risk,,
S05727,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S05728,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S05729,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S05730,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S05731,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S05732,30.0,15.0,50.0,Shortage,Medium Risk,,
S05733,31.0,17.0,54.83870967741935,Shortage,Medium Risk,,
S05734,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05735,25.0,18.0,72.0,Shortage,Medium Risk,,
S05736,28.0,13.0,46.42857142857143,Shortage,High Risk,,
S05737,24.0,14.0,58.333333333333336,Shortage,Medium Risk,,
S05738,32.0,20.0,62.5,Shortage,Medium Risk,,
S05739,24.0,18.0,75.0,Safe,Low Risk,,
S05740,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
S05741,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S05742,19.0,15.0,78.94736842105263,Safe,Low Risk,,
S05743,23.0,12.0,52.17391304347826,Shortage,Medium Risk,,
S05744,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S05745,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S05746,38.0,24.0,63.1578947368421,Shortage,Medium Risk,,
S05747,32.0,22.0,68.75,Shortage,Medium Risk,,
S05748,30.0,15.0,50.0,Shortage,Medium Risk,,
S05749,25.0,20.0,80.0,Safe,Low Risk,,
S05750,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S05751,35.0,20.0,57.14285714285714,Shortage,Medium Risk,,
S05752,30.0,21.0,70.0,Shortage,Medium Risk,,
S05753,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S05754,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S05755,26.0,20.0,76.92307692307693,Safe,Low Risk,,
S05756,30.0,18.0,60.0,Shortage,Medium Risk,,
S05757,26.0,14.0,53.84615384615385,Shortage,Medium Risk,,
S05758,32.0,17.0,53.125,Shortage,Medium Risk,,
S05759,30.0,22.0,73.33333333333333,Shortage,Medium Risk,,
S05760,21.0,14.0,66.66666666666666,Shortage,Medium Risk,,
S05761,25.0,15.0,60.0,Shortage,Medium Risk,,
S05762,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S05763,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S05764,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S05765,39.0,22.0,56.41025641025641,Shortage,Medium Risk,,
S05766,37.0,26.0,70.27027027027027,Shortage,Medium Risk,,
S05767,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S05768,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S05769,22.0,10.0,45.45454545454545,Shortage,High Risk,,
S05770,35.0,25.0,71.42857142857143,Shortage,Medium Risk,,
S05771,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05772,32.0,20.0,62.5,Shortage,Medium Risk,,
S05773,24.0,15.0,62.5,Shortage,Medium Risk,,
S05774,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S05775,34.0,19.0,55.88235294117647,Shortage,Medium Risk,,
S05776,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S05777,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S05778,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S05779,26.0,12.0,46.15384615384615,Shortage,High Risk,,
S05780,39.0,22.0,56.41025641025641,Shortage,Medium Risk,,
S05781,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S05782,36.0,21.0,58.333333333333336,Shortage,Medium Risk,,
S05783,21.0,12.0,57.14285714285714,Shortage,Medium Risk,,
S05784,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S05785,24.0,15.0,62.5,Shortage,Medium Risk,,
S05786,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S05787,24.0,12.0,50.0,Shortage,Medium Risk,,
S05788,40.0,22.0,55.00000000000001,Shortage,Medium Risk,,
S05789,32.0,19.0,59.375,Shortage,Medium Risk,,
S05790,35.0,23.0,65.71428571428571,Shortage,Medium Risk,,
S05791,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S05792,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S05793,28.0,14.0,50.0,Shortage,Medium Risk,,
S05794,19.0,13.0,68.42105263157895,Shortage,Medium Risk,,
S05795,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S05796,24.0,19.0,79.16666666666666,Safe,Low Risk,,
S05797,26.0,20.0,76.92307692307693,Safe,Low Risk,,
S05798,33.0,17.0,51.51515151515152,Shortage,Medium Risk,,
S05799,30.0,15.0,50.0,Shortage,Medium Risk,,
S05800,24.0,15.0,62.5,Shortage,Medium Risk,,
S05801,20.0,10.0,50.0,Shortage,Medium Risk,,
S05802,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S05803,32.0,25.0,78.125,Safe,Low Risk,,
S05804,38.0,25.0,65.78947368421053,Shortage,Medium Risk,,
S05805,42.0,23.0,54.761904761904766,Shortage,Medium Risk,,
S05806,32.0,27.0,84.375,Safe,Low Risk,,
S05807,30.0,23.0,76.66666666666667,Safe,Low Risk,,
S05808,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S05809,22.0,12.0,54.54545454545454,Shortage,Medium Risk,,
S05810,25.0,15.0,60.0,Shortage,Medium Risk,,
S05811,22.0,14.0,63.63636363636363,Shortage,Medium Risk,,
S05812,35.0,17.0,48.57142857142857,Shortage,High Risk,,
S05813,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S05814,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S05815,21.0,15.0,71.42857142857143,Shortage,Medium Risk,,
S05816,26.0,19.0,73.07692307692307,Shortage,Medium Risk,,
S05817,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S05818,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S05819,31.0,22.0,70.96774193548387,Shortage,Medium Risk,,
S05820,40.0,24.0,60.0,Shortage,Medium Risk,,
S05821,24.0,15.0,62.5,Shortage,Medium Risk,,
S05822,36.0,18.0,50.0,Shortage,Medium Risk,,
S05823,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S05824,36.0,23.0,63.888888888888886,Shortage,Medium Risk,,
S05825,34.0,18.0,52.94117647058824,Shortage,Medium Risk,,
S05826,24.0,16.0,66.66666666666666,Shortage,Medium Risk,,
S05827,28.0,21.0,75.0,Safe,Low Risk,,
S05828,31.0,17.0,54.83870967741935,Shortage,Medium Risk,,
S05829,17.0,12.0,70.58823529411765,Shortage,Medium Risk,,
S05830,47.0,24.0,51.06382978723404,Shortage,Medium Risk,,
S05831,36.0,26.0,72.22222222222221,Shortage,Medium Risk,,
S05832,27.0,13.0,48.14814814814815,Shortage,High Risk,,
S05833,34.0,24.0,70.58823529411765,Shortage,Medium Risk,,
S05834,30.0,16.0,53.333333333333336,Shortage,Medium Risk,,
S05835,30.0,15.0,50.0,Shortage,Medium Risk,,
S05836,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S05837,23.0,19.0,82.6086956521739,Safe,Low Risk,,
S05838,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S05839,46.0,28.0,60.86956521739131,Shortage,Medium Risk,,
S05840,23.0,16.0,69.56521739130434,Shortage,Medium Risk,,
S05841,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S05842,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S05843,30.0,18.0,60.0,Shortage,Medium Risk,,
S05844,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S05845,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S05846,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S05847,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S05848,32.0,17.0,53.125,Shortage,Medium Risk,,
S05849,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S05850,35.0,19.0,54.285714285714285,Shortage,Medium Risk,,
S05851,35.0,20.0,57.14285714285714,Shortage,Medium Risk,,
S05852,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S05853,21.0,14.0,66.66666666666666,Shortage,Medium Risk,,
S05854,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S05855,25.0,16.0,64.0,Shortage,Medium Risk,,
S05856,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S05857,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S05858,44.0,23.0,52.27272727272727,Shortage,Medium Risk,,
S05859,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S05860,21.0,11.0,52.38095238095239,Shortage,Medium Risk,,
S05861,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S05862,41.0,24.0,58.53658536585365,Shortage,Medium Risk,,
S05863,27.0,19.0,70.37037037037037,Shortage,Medium Risk,,
S05864,35.0,20.0,57.14285714285714,Shortage,Medium Risk,,
S05865,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S05866,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S05867,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S05868,32.0,23.0,71.875,Shortage,Medium Risk,,
S05869,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S05870,30.0,21.0,70.0,Shortage,Medium Risk,,
S05871,35.0,21.0,60.0,Shortage,Medium Risk,,
S05872,31.0,15.0,48.38709677419355,Shortage,High Risk,,
S05873,32.0,24.0,75.0,Safe,Low Risk,,
S05874,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S05875,37.0,25.0,67.56756756756756,Shortage,Medium Risk,,
S05876,39.0,26.0,66.66666666666666,Shortage,Medium Risk,,
S05877,18.0,13.0,72.22222222222221,Shortage,Medium Risk,,
S05878,30.0,23.0,76.66666666666667,Safe,Low Risk,,
S05879,38.0,25.0,65.78947368421053,Shortage,Medium Risk,,
S05880,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S05881,20.0,14.0,70.0,Shortage,Medium Risk,,
S05882,29.0,22.0,75.86206896551724,Safe,Low Risk,,
S05883,32.0,17.0,53.125,Shortage,Medium Risk,,
S05884,18.0,11.0,61.11111111111112,Shortage,Medium Risk,,
S05885,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
S05886,30.0,21.0,70.0,Shortage,Medium Risk,,
S05887,38.0,22.0,57.89473684210527,Shortage,Medium Risk,,
S05888,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S05889,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S05890,22.0,12.0,54.54545454545454,Shortage,Medium Risk,,
S05891,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S05892,39.0,21.0,53.84615384615385,Shortage,Medium Risk,,
S05893,32.0,17.0,53.125,Shortage,Medium Risk,,
S05894,28.0,20.0,71.42857142857143,Shortage,Medium Risk,,
S05895,33.0,27.0,81.81818181818183,Safe,Low Risk,,
S05896,21.0,10.0,47.61904761904761,Shortage,High Risk,,
S05897,30.0,12.0,40.0,Shortage,High Risk,,
S05898,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S05899,30.0,18.0,60.0,Shortage,Medium Risk,,
S05900,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S05901,34.0,17.0,50.0,Shortage,Medium Risk,,
S05902,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S05903,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S05904,45.0,27.0,60.0,Shortage,Medium Risk,,
S05905,34.0,17.0,50.0,Shortage,Medium Risk,,
S05906,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
S05907,40.0,22.0,55.00000000000001,Shortage,Medium Risk,,
S05908,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S05909,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S05910,34.0,20.0,58.82352941176471,Shortage,Medium Risk,,
S05911,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S05912,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S05913,24.0,15.0,62.5,Shortage,Medium Risk,,
S05914,24.0,15.0,62.5,Shortage,Medium Risk,,
S05915,20.0,14.0,70.0,Shortage,Medium Risk,,
S05916,25.0,17.0,68.0,Shortage,Medium Risk,,
S05917,21.0,17.0,80.95238095238095,Safe,Low Risk,,
S05918,33.0,14.0,42.42424242424242,Shortage,High Risk,,
S05919,25.0,15.0,60.0,Shortage,Medium Risk,,
S05920,49.0,28.0,57.14285714285714,Shortage,Medium Risk,,
S05921,45.0,27.0,60.0,Shortage,Medium Risk,,
S05922,32.0,19.0,59.375,Shortage,Medium Risk,,
S05923,28.0,13.0,46.42857142857143,Shortage,High Risk,,
S05924,38.0,21.0,55.26315789473685,Shortage,Medium Risk,,
S05925,34.0,17.0,50.0,Shortage,Medium Risk,,
S05926,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S05927,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S05928,39.0,28.0,71.7948717948718,Shortage,Medium Risk,,
S05929,39.0,24.0,61.53846153846154,Shortage,Medium Risk,,
S05930,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05931,24.0,14.0,58.333333333333336,Shortage,Medium Risk,,
S05932,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S05933,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05934,33.0,17.0,51.51515151515152,Shortage,Medium Risk,,
S05935,31.0,16.0,51.61290322580645,Shortage,Medium Risk,,
S05936,34.0,16.0,47.05882352941176,Shortage,High Risk,,
S05937,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S05938,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S05939,32.0,19.0,59.375,Shortage,Medium Risk,,
S05940,34.0,17.0,50.0,Shortage,Medium Risk,,
S05941,31.0,18.0,58.06451612903226,Shortage,Medium Risk,,
S05942,41.0,19.0,46.34146341463415,Shortage,High Risk,,
S05943,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S05944,29.0,22.0,75.86206896551724,Safe,Low Risk,,
S05945,35.0,20.0,57.14285714285714,Shortage,Medium Risk,,
S05946,30.0,18.0,60.0,Shortage,Medium Risk,,
S05947,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S05948,32.0,18.0,56.25,Shortage,Medium Risk,,
S05949,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S05950,37.0,23.0,62.16216216216216,Shortage,Medium Risk,,
S05951,36.0,19.0,52.77777777777778,Shortage,Medium Risk,,
S05952,24.0,18.0,75.0,Safe,Low Risk,,
S05953,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S05954,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S05955,37.0,19.0,51.35135135135135,Shortage,Medium Risk,,
S05956,28.0,14.0,50.0,Shortage,Medium Risk,,
S05957,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S05958,32.0,10.0,31.25,Shortage,High Risk,,
S05959,27.0,14.0,51.85185185185185,Shortage,Medium Risk,,
S05960,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S05961,35.0,18.0,51.42857142857142,Shortage,Medium Risk,,
S05962,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S05963,28.0,24.0,85.71428571428571,Safe,Low Risk,,
S05964,42.0,34.0,80.95238095238095,Safe,Low Risk,,
S05965,34.0,17.0,50.0,Shortage,Medium Risk,,
S05966,27.0,20.0,74.07407407407408,Shortage,Medium Risk,,
S05967,22.0,10.0,45.45454545454545,Shortage,High Risk,,
S05968,39.0,25.0,64.1025641025641,Shortage,Medium Risk,,
S05969,42.0,24.0,57.14285714285714,Shortage,Medium Risk,,
S05970,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S05971,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S05972,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S05973,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S05974,22.0,15.0,68.18181818181817,Shortage,Medium Risk,,
S05975,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S05976,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S05977,32.0,19.0,59.375,Shortage,Medium Risk,,
S05978,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
S05979,35.0,25.0,71.42857142857143,Shortage,Medium Risk,,
S05980,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S05981,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S05982,38.0,29.0,76.31578947368422,Safe,Low Risk,,
S05983,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S05984,34.0,24.0,70.58823529411765,Shortage,Medium Risk,,
S05985,33.0,14.0,42.42424242424242,Shortage,High Risk,,
S05986,32.0,21.0,65.625,Shortage,Medium Risk,,
S05987,35.0,23.0,65.71428571428571,Shortage,Medium Risk,,
S05988,35.0,17.0,48.57142857142857,Shortage,High Risk,,
S05989,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S05990,30.0,16.0,53.333333333333336,Shortage,Medium Risk,,
S05991,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S05992,29.0,22.0,75.86206896551724,Safe,Low Risk,,
S05993,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S05994,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S05995,40.0,26.0,65.0,Shortage,Medium Risk,,
S05996,26.0,20.0,76.92307692307693,Safe,Low Risk,,
S05997,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S05998,25.0,16.0,64.0,Shortage,Medium Risk,,
S05999,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S06000,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S06001,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S06002,41.0,24.0,58.53658536585365,Shortage,Medium Risk,,
S06003,35.0,23.0,65.71428571428571,Shortage,Medium Risk,,
S06004,21.0,10.0,47.61904761904761,Shortage,High Risk,,
S06005,38.0,25.0,65.78947368421053,Shortage,Medium Risk,,
S06006,24.0,14.0,58.333333333333336,Shortage,Medium Risk,,
S06007,37.0,19.0,51.35135135135135,Shortage,Medium Risk,,
S06008,32.0,21.0,65.625,Shortage,Medium Risk,,
S06009,24.0,15.0,62.5,Shortage,Medium Risk,,
S06010,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S06011,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S06012,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S06013,21.0,12.0,57.14285714285714,Shortage,Medium Risk,,
S06014,23.0,12.0,52.17391304347826,Shortage,Medium Risk,,
S06015,27.0,22.0,81.48148148148148,Safe,Low Risk,,
S06016,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S06017,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S06018,31.0,15.0,48.38709677419355,Shortage,High Risk,,
S06019,23.0,15.0,65.21739130434783,Shortage,Medium Risk,,
S06020,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S06021,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S06022,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S06023,32.0,23.0,71.875,Shortage,Medium Risk,,
S06024,35.0,21.0,60.0,Shortage,Medium Risk,,
S06025,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S06026,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S06027,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S06028,35.0,21.0,60.0,Shortage,Medium Risk,,
S06029,42.0,25.0,59.523809523809526,Shortage,Medium Risk,,
S06030,25.0,16.0,64.0,Shortage,Medium Risk,,
S06031,22.0,15.0,68.18181818181817,Shortage,Medium Risk,,
S06032,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S06033,42.0,25.0,59.523809523809526,Shortage,Medium Risk,,
S06034,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S06035,30.0,23.0,76.66666666666667,Safe,Low Risk,,
S06036,33.0,23.0,69.6969696969697,Shortage,Medium Risk,,
S06037,35.0,32.0,91.42857142857144,Safe,Low Risk,,
S06038,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S06039,38.0,22.0,57.89473684210527,Shortage,Medium Risk,,
S06040,22.0,13.0,59.09090909090909,Shortage,Medium Risk,,
S06041,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S06042,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S06043,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S06044,25.0,13.0,52.0,Shortage,Medium Risk,,
S06045,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S06046,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S06047,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S06048,30.0,18.0,60.0,Shortage,Medium Risk,,
S06049,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S06050,33.0,15.0,45.45454545454545,Shortage,High Risk,,
S06051,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S06052,31.0,15.0,48.38709677419355,Shortage,High Risk,,
S06053,22.0,17.0,77.27272727272727,Safe,Low Risk,,
S06054,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
